Original sample number,Handle,Site name,scientificName,order,superfamily*,family,subfamily*,genus,specificEpithet,scientificNameAuthorship,organismQuantity,lifeStage,sex,sexRatio*,males,females,males and females text,recordedBy,continent,waterBody,islandGroup,island,country,stateProvince,municipality,locality,verbatimLocality,geodeticDatum,decimalLatitude,decimalLongitude,verbatimElevation,typeLocality*,verbatimDepth,year,month,day,eventDate,habitat,substrate*,vegetation*,temperature*,pH*,conductivity*,salinity*,dissolved oxygen*,basisOfRecord,nameInPaper,bibliographicCitation,comments*
J068,EA000085,Motobu-cho,"Dolerocypris sinensis Sars, 1903",Podocopida,Cypridoidea,Cyprididae,Dolerocypridinae,Dolerocypris,sinensis,"Sars, 1903",40,,,,,,40 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Motobu-cho,,Just W of road 449 in Amasaki,,26.655788,127.912768,,,,1986,11,26,1986-11-26,well,,,21.5,7.5,600,,,published record,Dolerocypris sinensis,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Open well, lined with stones, roofed by concrete open shelter, bottom sandy with some stones."
J069,EA000086,Motobu-cho,"Dolerocypris sinensis Sars, 1903",Podocopida,Cypridoidea,Cyprididae,Dolerocypridinae,Dolerocypris,sinensis,"Sars, 1903",1,,,,,,1 specimen,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Motobu-cho,,Hills of Henachi,,26.655788,127.912768,,,,1986,11,26,1986-11-26,pond,,,21.0,7.1,220,,,published record,Dolerocypris sinensis,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Small pond, in grass field between sugar cane plantations, water peaty with large quantity of grass-leaf litter."
J071,EA000087,Motobu-cho,"Stenocypris major (Baird, 1859)",Podocopida,Cypridoidea,Cyprididae,Herpetocypridinae,Stenocypris,major,"(Baird, 1859)",85,,,,,,85 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Motobu-cho,,250m W of Ufudo,,26.655788,127.912768,,,,1986,11,26,1986-11-26,pond,,,20.0,7.7,260,,,published record,Stenocypris major,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Pond surrounded by rushes and sugar cane, 10% cover of water hyacinth (sample from roots), bottom muddy."
J076,EA000088,Kijoka,"Stenocypris major (Baird, 1859)",Podocopida,Cypridoidea,Cyprididae,Herpetocypridinae,Stenocypris,major,"(Baird, 1859)",19,,,,,,19 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Ogimi,Kijoka,"Ochimi-son, 500m S of road 58 in Kijoka",,26.704242,128.148167,,,,1986,11,27,1986-11-27,spring,,,22.0,7.9,300,,,published record,Stenocypris major,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Spring captured in concrete container, bottom sandy mud."
J076,EA000088,Kijoka,"Dolerocypris fasciata (O. F. Müller, 1776)",Podocopida,Cypridoidea,Cyprididae,Dolerocypridinae,Dolerocypris,fasciata,"(O. F. Müller, 1776)",16,,,,,,16 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Ogimi,Kijoka,"Ochimi-son, 500m S of road 58 in Kijoka",,26.704242,128.148167,,,,1986,11,27,1986-11-27,spring,,,22.0,7.9,300,,,published record,Dolerocypris fasciata,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Spring captured in concrete container, bottom sandy mud."
J077,EA000089,Kijoka,"Chrissia vittata Okubo, 1974",Podocopida,Cypridoidea,Cyprididae,Herpetocypridinae,Chrissia,vittata,"Okubo, 1974",56,,,,,,56 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Ogimi,Kijoka,"Ochimi-son, N Kijoka",,26.710465,128.148595,,,,1986,11,27,1986-11-27,field,,,22.0,8.5,320,,,published record,Chrissia vittata,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.",Ikuza field with green algae and very muddy bottom.
J077,EA000089,Kijoka,"Cyprinotus kimberleyensis McKenzie, 1966",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Cyprinotus,kimberleyensis,"McKenzie, 1966",12,,male | female,,,,12 males & females,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Ogimi,Kijoka,"Ochimi-son, N Kijoka",,26.710465,128.148595,,,,1986,11,27,1986-11-27,field,,,22.0,8.5,320,,,published record,Cyprinotus kimberleyensis,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.",Ikuza field with green algae and very muddy bottom.
J077,EA000089,Kijoka,"Ilyocypris dentifera Sars, 1903",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,dentifera,"Sars, 1903",7,,male | female,14,1,6,1 male & 6 females,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Ogimi,Kijoka,"Ochimi-son, N Kijoka",,26.710465,128.148595,,,,1986,11,27,1986-11-27,field,,,22.0,8.5,320,,,published record,Ilyocypris dentifera,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.",Ikuza field with green algae and very muddy bottom.
J078,EA000090,Kijoka,"Chrissia vittata Okubo, 1974",Podocopida,Cypridoidea,Cyprididae,Herpetocypridinae,Chrissia,vittata,"Okubo, 1974",12,,,,,,12 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Ogimi,Kijoka,"Ochimi-son, N Kijoka",,26.710465,128.148595,,,,1986,11,27,1986-11-27,field,,,22.0,8.1,620,,,published record,Chrissia vittata,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.",Ikuza field without vegetation.  Muddy bottom with lots of green algae.
J079,EA000091,Motobu-cho,"Stenocypris major (Baird, 1859)",Podocopida,Cypridoidea,Cyprididae,Herpetocypridinae,Stenocypris,major,"(Baird, 1859)",75,,,,,,75 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinawa Island,Japan,Okinawa Prefecture,Motobu-cho,,500m W of Hamamoto,,26.655788,127.912768,,,,1986,12,30,1986-12-30,pond,,,18.0,7.0,250,,,published record,Stenocypris major,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Turtle pond, with steep sides, dug into clay."
J100,EA000092,Isen,"Stenocypris major (Baird, 1859)",Podocopida,Cypridoidea,Cyprididae,Herpetocypridinae,Stenocypris,major,"(Baird, 1859)",50,,,,,,50 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Tokunoshima,Japan,Kagoshima Prefecture,Oshima District,Isen,"Isen-cho, 1.5km NW of Kinen",,27.701910,128.941697,,,,1986,12,12,1986-12-12,pond,,,20.0,8.1,330,,,published record,Stenocypris major,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Two ponds joined by small trickle, amongst boulders, underneath bamboo.  Bottom clay and silt with cobbles."
J105,EA000093,Tokunoshima,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",500,,,,,,500 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Tokunoshima,Japan,Kagoshima Prefecture,Tokunoshima,,Tokunoshima-cho,,27.733330,129.016660,,,,1986,12,13,1986-12-13,rice field,,,23.0,8.8,230,,,published record,Heterocypris incongruens incongruens,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Small flooded rice field, muddy bottom"
J105,EA000093,Tokunoshima,"Dolerocypris sinensis Sars, 1903",Podocopida,Cypridoidea,Cyprididae,Dolerocypridinae,Dolerocypris,sinensis,"Sars, 1903",1,,,,,,1 specimen,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Tokunoshima,Japan,Kagoshima Prefecture,Tokunoshima,,Tokunoshima-cho,,27.733330,129.016660,,,,1986,12,14,1986-12-14,rice field,,,23.0,8.8,230,,,published record,Dolerocypris sinensis,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Small flooded rice field, muddy bottom"
J107,EA000094,Tokunoshima,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",50,,,,,,50 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Tokunoshima,Japan,Kagoshima Prefecture,Tokunoshima,,"Tokunoshima-cho, 1.5km N of Kamikedoku",,27.733330,129.016660,,,,1986,12,14,1986-12-14,"container, concrete",,,24.0,7.7,140,,,published record,Heterocypris incongruens incongruens,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Concrete basin with muddy bottom, cane fields on all sides."
J109,EA000095,Tokunoshima,"Dolerocypris sinensis Sars, 1903",Podocopida,Cypridoidea,Cyprididae,Dolerocypridinae,Dolerocypris,sinensis,"Sars, 1903",2,,,,,,2 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Tokunoshima,Japan,Kagoshima Prefecture,Tokunoshima,,"Tokunoshima-cho, 2.5km E of Kaneku, Amagi-cho",,27.733330,129.016660,,,,1988,,,1988--,pond,,,19.5,7.8,150,,,published record,Dolerocypris sinensis,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Stagnant pond in hills, bottom clay, very large boulders cover 40% of area, surrounded by trees and some cane."
J118,EA000096,Wadomari-cho,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",13,,,,,,13 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, just N of Kibiru",,27.391903,128.650346,,,,1986,12,19,1986-12-19,well,,,19.0,8.0,340,,,published record,Heterocypris incongruens incongruens,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Open well, by flower field, lined with stones, bottom red clay."
J118,EA000096,Wadomari-cho,"Dolerocypris sinensis Sars, 1903",Podocopida,Cypridoidea,Cyprididae,Dolerocypridinae,Dolerocypris,sinensis,"Sars, 1903",6,,,,,,6 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, just N of Kibiru",,27.391903,128.650346,,,,1986,12,19,1986-12-19,well,,,19.0,8.0,340,,,published record,Dolerocypris sinensis,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Open well, by flower field, lined with stones, bottom red clay."
J120,EA000097,Wadomari-cho,"Dolerocypris sinensis Sars, 1903",Podocopida,Cypridoidea,Cyprididae,Dolerocypridinae,Dolerocypris,sinensis,"Sars, 1903",10,,,,,,10 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, 500m NE of Kibiru",,27.391903,128.650346,,,,1986,12,19,1986-12-19,spring,,,19.0,7.6,510,,,published record,Dolerocypris sinensis,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Small spring/puddle surrounded by large boulders in wasteland, bottom brown clay, some green algae."
J122,EA000098,Wadomari-cho,"Stenocypris major (Baird, 1859)",Podocopida,Cypridoidea,Cyprididae,Herpetocypridinae,Stenocypris,major,"(Baird, 1859)",3,,,,,,3 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, E part of Kunigami",,27.391903,128.650346,,,,1986,12,19,1986-12-19,pond,,,17.0,8.3,280,,,published record,Stenocypris major,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Large pond, bordered by concrete and grass, bottom clay."
J123,EA000099,Wadomari-cho,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",500,,,,,,500 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, S part of Kunigami",,27.391903,128.650346,,,,1986,12,19,1986-12-19,pond,,,16.0,7.9,300,,,published record,Heterocypris incongruens incongruens,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Originally large pond, almost dry except for a few puddles, bottom very muddy."
J123,EA000099,Wadomari-cho,"Ilyocypris dentifera Sars, 1903",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,dentifera,"Sars, 1903",500,,,,,,500 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, S part of Kunigami",,27.391903,128.650346,,,,1986,12,19,1986-12-19,puddle,,,16.0,7.9,300,,,published record,Ilyocypris dentifera,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Originally large pond, almost dry except for a few puddles, bottom very muddy."
J123,EA000099,Wadomari-cho,"Stenocypris major (Baird, 1859)",Podocopida,Cypridoidea,Cyprididae,Herpetocypridinae,Stenocypris,major,"(Baird, 1859)",100,,,,,,100 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, S part of Kunigami",,27.391903,128.650346,,,,1986,12,19,1986-12-19,puddle,,,16.0,7.9,300,,,published record,Stenocypris major,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Originally large pond, almost dry except for a few puddles, bottom very muddy."
J123,EA000099,Wadomari-cho,"Cypris granulata Daday, 1898 ",Podocopida,Cypridoidea,Cyprididae,Cypridinae,Cypris,granulata,"Daday, 1898 ",10,,,,,,10 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, S part of Kunigami",,27.391903,128.650346,,,,1986,12,19,1986-12-19,pond,,,16.0,7.9,300,,,published record,Cypris subglobosa,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Originally large pond, almost dry except for a few puddles, bottom very muddy."
J124,EA000100,Wadomari-cho,"Heterocypris incongruens (Ramdohr, 1808)",Podocopida,Cypridoidea,Cyprididae,Cyprinotinae,Heterocypris,incongruens,"(Ramdohr, 1808)",500,,,,,,500 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, S part of Kunigami",,27.391903,128.650346,,,,1986,12,19,1986-12-19,pool,,,16.0,8.3,280,,,published record,Heterocypris incongruens incongruens,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Irregular shaped pool, muddy clay bottom, with some gravel and dead reeds around edges."
J124,EA000100,Wadomari-cho,"Ilyocypris dentifera Sars, 1903",Podocopida,Cypridoidea,Ilyocyprididae,Ilyocypridinae,Ilyocypris,dentifera,"Sars, 1903",100,,,,,,100 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, S part of Kunigami",,27.391903,128.650346,,,,1986,12,19,1986-12-19,pool,,,16.0,8.3,280,,,published record,Ilyocypris dentifera,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Irregular shaped pool, muddy clay bottom, with some gravel and dead reeds around edges."
J124,EA000100,Wadomari-cho,"Stenocypris major (Baird, 1859)",Podocopida,Cypridoidea,Cyprididae,Herpetocypridinae,Stenocypris,major,"(Baird, 1859)",100,,,,,,100 specimens,"Broodbakker, Nico W.",Asia,,Japanese archipelago,Okinoerabujima,Japan,Kagoshima Prefecture,Okinoerabu-shima,Wadomari-cho,"Wadomari-cho, S part of Kunigami",,27.391903,128.650346,,,,1986,12,19,1986-12-19,pool,,,16.0,8.3,280,,,published record,Stenocypris major,"Broodbakker, N. W. 1988. Ecology and distribution of groundwater Crustacea and freshwater Ostracoda in SW Honshu and the Nansei Islands, Japan. Verlagen en Technische Gegevens Institute voor Taxonomische Zoologie, 53, 1-21.","Irregular shaped pool, muddy clay bottom, with some gravel and dead reeds around edges."
